date_time,category,account,amount,currency,tags
30-01-2025 00:00,Public transport,acct_1,5,BYN,tag_1
29-01-2025 00:00,Food,acct_3,0,BYN,tag_1
28-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
28-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
28-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
28-01-2025 00:00,Public transport,acct_2,2,BYN,tag_4
28-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
27-01-2025 00:00,Taxi,acct_1,12,BYN,tag_1
27-01-2025 00:00,Taxi,acct_1,4,BYN,tag_1
27-01-2025 00:00,Food,acct_1,31,BYN,tag_1
25-01-2025 00:00,Public transport,acct_2,1,BYN,tag_2
25-01-2025 00:00,Food,acct_3,0,BYN,tag_1
25-01-2025 00:00,Public transport,acct_2,1,BYN,tag_2
24-01-2025 00:00,Food,acct_3,12,BYN,tag_1
24-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
24-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
23-01-2025 00:00,Other,acct_1,55,BYN,tag_1
23-01-2025 00:00,Other,acct_1,210,BYN,tag_1
23-01-2025 00:00,Other,acct_3,0,BYN,tag_1
22-01-2025 00:00,Food,acct_3,1,BYN,tag_1
22-01-2025 00:00,Cafe,acct_1,70,BYN,tag_1
22-01-2025 00:00,Public transport,acct_2,1,BYN,tag_4
21-01-2025 00:00,Fines,acct_3,21,BYN,tag_1
21-01-2025 00:00,Taxi,acct_3,6,BYN,tag_1
20-01-2025 00:00,Public transport,acct_2,1,BYN,tag_6
20-01-2025 00:00,Public transport,acct_2,2,BYN,tag_2
20-01-2025 00:00,Public transport,acct_2,2,BYN,tag_2
20-01-2025 00:00,Food,acct_3,0,BYN,tag_1
18-01-2025 00:00,Gifts,acct_3,8,BYN,tag_1
18-01-2025 00:00,Gifts,acct_1,170,BYN,tag_1
18-01-2025 00:00,Other,acct_3,61,BYN,tag_1
18-01-2025 00:00,Food,acct_3,14,BYN,tag_1
17-01-2025 00:00,Taxi,acct_3,9,BYN,tag_1
17-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
16-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
16-01-2025 00:00,Taxi,acct_3,10,BYN,tag_1
15-01-2025 00:00,Public transport,acct_2,1,BYN,tag_4
15-01-2025 00:00,Public transport,acct_2,1,BYN,tag_4
15-01-2025 00:00,Public transport,acct_2,1,BYN,tag_2
15-01-2025 00:00,Food,acct_3,2,BYN,tag_1
15-01-2025 00:00,Public transport,acct_2,1,BYN,tag_2
15-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
14-01-2025 00:00,Public transport,acct_2,1,BYN,tag_3
13-01-2025 00:00,Food,acct_3,1,BYN,tag_1
13-01-2025 00:00,Food,acct_1,13,BYN,tag_1
13-01-2025 00:00,Public transport,acct_2,1,BYN,tag_6
13-01-2025 00:00,Public transport,acct_2,1,BYN,tag_4
12-01-2025 00:00,Other,acct_3,70,BYN,tag_1
11-01-2025 00:00,Food,acct_3,6,BYN,tag_1
10-01-2025 00:00,Public transport,acct_2,1,BYN,tag_2
10-01-2025 00:00,Public transport,acct_2,1,BYN,tag_2
09-01-2025 00:00,Taxi,acct_1,14,BYN,tag_1
08-01-2025 00:00,Taxi,acct_1,15,BYN,tag_1
07-01-2025 00:00,Food,acct_1,5,BYN,tag_1
